date_de_tirage,combinaison_gagnante_en_ordre_croissant,boule_1,boule_2,boule_3,boule_4,boule_5,numero_chance
26/04/2014,2-3-14-38-43+4,2,38,43,14,3,4
23/04/2014,3-10-29-30-39+10,3,30,10,29,39,10
21/04/2014,9-18-20-27-38+1,27,9,38,18,20,1
19/04/2014,12-21-22-40-45+8,22,40,21,12,45,8
16/04/2014,8-12-25-26-49+1,26,25,12,49,8,1
14/04/2014,7-11-14-43-45+3,11,7,43,45,14,3
12/04/2014,5-10-16-34-42+10,5,34,42,16,10,10
09/04/2014,12-14-28-38-39+10,28,14,39,12,38,10
07/04/2014,11-13-23-31-42+4,23,42,11,31,13,4
05/04/2014,9-13-22-40-45+5,40,9,22,13,45,5
02/04/2014,6-16-28-34-41+4,6,41,28,16,34,4
31/03/2014,2-6-7-28-32+4,28,6,7,32,2,4
29/03/2014,12-19-28-29-45+4,19,12,28,29,45,4
26/03/2014,11-21-38-40-47+6,40,47,38,11,21,6
24/03/2014,18-21-37-39-41+9,18,41,39,21,37,9
22/03/2014,4-14-20-26-49+2,20,49,14,26,4,2
19/03/2014,5-19-26-27-28+9,27,19,5,26,28,9
17/03/2014,8-19-22-33-45+6,8,33,22,45,19,6
15/03/2014,5-15-26-30-37+4,5,26,30,15,37,4
12/03/2014,1-20-25-36-42+10,42,36,1,20,25,10
10/03/2014,4-6-16-30-43+9,43,16,4,6,30,9
08/03/2014,6-15-35-40-46+7,35,40,6,46,15,7
05/03/2014,1-12-31-32-42+1,12,1,32,42,31,1
03/03/2014,21-28-36-40-41+10,41,40,28,21,36,10
01/03/2014,4-5-15-17-20+5,17,20,15,5,4,5
26/02/2014,5-19-22-33-41+1,19,41,5,22,33,1
24/02/2014,5-8-18-21-38+7,18,8,5,21,38,7
22/02/2014,1-26-30-32-48+10,30,26,48,32,1,10
19/02/2014,25-27-32-44-47+7,44,32,25,47,27,7
17/02/2014,1-9-20-23-32+1,20,32,9,23,1,1
15/02/2014,4-12-18-33-49+9,33,4,12,49,18,9
12/02/2014,7-10-15-16-48+7,7,16,48,15,10,7
10/02/2014,11-17-18-41-45+2,18,11,41,45,17,2
08/02/2014,6-7-14-38-39+7,6,7,39,38,14,7
05/02/2014,2-7-16-41-48+8,2,48,16,7,41,8
03/02/2014,1-5-13-33-44+2,44,33,5,1,13,2
01/02/2014,2-10-21-41-48+6,21,2,48,41,10,6
29/01/2014,2-6-8-25-35+8,35,8,6,25,2,8
27/01/2014,1-19-33-46-48+4,46,19,33,1,48,4
25/01/2014,14-17-18-30-37+5,18,37,17,14,30,5
22/01/2014,1-22-38-40-42+7,38,42,1,22,40,7
20/01/2014,1-10-35-40-42+5,10,1,42,40,35,5
18/01/2014,1-2-37-43-47+8,43,1,37,47,2,8
15/01/2014,7-20-30-35-37+6,7,20,35,37,30,6
13/01/2014,3-20-29-33-47+4,33,3,47,29,20,4
11/01/2014,8-18-25-35-39+9,35,25,18,8,39,9
08/01/2014,4-14-29-42-45+8,4,42,29,45,14,8
06/01/2014,13-17-19-29-30+9,30,29,17,13,19,9
04/01/2014,1-6-16-29-45+5,1,29,45,6,16,5
01/01/2014,6-26-34-37-39+7,39,37,34,26,6,7
30/12/2013,11-20-22-41-44+8,20,22,44,41,11,8
28/12/2013,1-16-20-26-32+7,1,16,20,32,26,7
25/12/2013,23-24-28-36-45+3,36,23,45,28,24,3
23/12/2013,18-29-34-37-41+5,34,29,41,37,18,5
21/12/2013,10-18-19-24-33+4,24,18,19,33,10,4
18/12/2013,8-30-36-38-46+1,36,46,38,8,30,1
16/12/2013,1-31-33-36-37+6,36,31,1,37,33,6
14/12/2013,8-18-30-45-46+1,46,45,8,30,18,1
11/12/2013,4-27-39-40-43+8,43,4,39,40,27,8
09/12/2013,6-20-24-33-45+6,45,33,20,24,6,6
07/12/2013,2-8-14-17-34+7,17,14,2,8,34,7
04/12/2013,21-25-27-29-34+3,21,34,27,25,29,3
02/12/2013,19-33-34-36-40+5,33,34,19,40,36,5
30/11/2013,2-19-20-36-40+2,19,36,20,40,2,2
27/11/2013,11-12-16-34-45+9,16,12,45,34,11,9
25/11/2013,4-15-16-27-42+4,27,15,16,4,42,4
23/11/2013,2-4-12-33-48+9,4,2,48,12,33,9
20/11/2013,14-18-28-35-46+1,35,28,46,14,18,1
18/11/2013,3-28-29-36-46+10,36,46,29,3,28,10
16/11/2013,20-29-33-38-44+8,38,44,20,29,33,8
13/11/2013,7-16-36-38-47+6,7,38,16,36,47,6
11/11/2013,12-16-32-42-48+9,42,48,32,12,16,9
09/11/2013,9-12-30-33-39+4,39,33,12,30,9,4
06/11/2013,6-16-20-30-40+3,20,40,30,16,6,3
04/11/2013,8-13-15-18-24+6,13,18,8,24,15,6
02/11/2013,4-7-12-13-18+9,7,12,4,13,18,9
30/10/2013,14-21-35-46-48+1,46,48,14,21,35,1
28/10/2013,8-14-23-32-44+8,44,32,8,14,23,8
26/10/2013,3-35-40-42-47+7,40,3,35,42,47,7
23/10/2013,5-10-11-20-22+3,5,11,20,22,10,3
21/10/2013,17-25-32-35-36+7,25,32,35,17,36,7
19/10/2013,8-25-33-44-49+1,33,49,44,8,25,1
16/10/2013,9-12-14-23-40+8,9,12,40,23,14,8
14/10/2013,15-19-21-33-35+4,21,35,19,15,33,4
12/10/2013,4-17-22-24-32+8,24,32,22,4,17,8
09/10/2013,1-12-18-20-26+2,1,26,18,20,12,2
07/10/2013,6-15-16-31-46+5,16,31,6,46,15,5
05/10/2013,7-9-14-27-38+9,9,7,14,27,38,9
02/10/2013,6-11-17-21-39+7,11,21,39,17,6,7
30/09/2013,10-15-26-28-45+9,10,26,45,15,28,9
28/09/2013,1-9-29-34-45+5,34,29,45,1,9,5
25/09/2013,2-6-12-43-44+5,6,2,44,43,12,5
23/09/2013,1-2-11-21-36+1,2,11,21,1,36,1
21/09/2013,16-17-26-30-41+9,41,30,17,26,16,9
18/09/2013,4-26-35-40-45+3,35,26,45,4,40,3
16/09/2013,6-15-24-26-38+5,6,15,24,38,26,5
14/09/2013,18-24-28-43-49+7,49,18,28,24,43,7
11/09/2013,6-7-13-23-35+2,35,13,7,6,23,2
09/09/2013,3-5-22-23-35+7,22,23,35,3,5,7
07/09/2013,1-11-24-25-44+3,25,24,44,11,1,3
04/09/2013,6-17-25-42-49+6,49,6,25,17,42,6
02/09/2013,8-16-20-41-46+8,46,16,20,41,8,8
31/08/2013,2-3-14-26-33+7,26,3,2,33,14,7
28/08/2013,2-23-30-33-40+1,40,23,30,2,33,1
26/08/2013,1-9-14-25-49+10,49,1,9,14,25,10
24/08/2013,5-11-29-39-41+7,39,11,5,29,41,7
21/08/2013,11-12-26-38-39+10,39,12,38,11,26,10
19/08/2013,2-3-25-40-46+9,40,25,2,3,46,9
17/08/2013,26-32-33-41-43+10,43,33,32,26,41,10
14/08/2013,5-17-22-30-35+2,30,22,5,35,17,2
12/08/2013,4-11-21-28-38+7,4,11,38,28,21,7
10/08/2013,5-15-19-24-41+5,19,5,41,15,24,5
07/08/2013,3-16-33-40-45+4,45,33,16,40,3,4
05/08/2013,6-11-24-39-43+4,24,39,11,6,43,4
03/08/2013,17-22-27-33-44+9,44,22,33,27,17,9
31/07/2013,8-23-28-31-41+7,28,31,23,41,8,7
29/07/2013,4-34-35-36-40+5,4,34,40,35,36,5
27/07/2013,10-29-35-37-44+4,35,44,29,37,10,4
24/07/2013,19-27-36-37-44+3,27,37,19,36,44,3
22/07/2013,7-12-29-32-38+1,12,32,29,7,38,1
20/07/2013,9-17-28-30-48+7,48,28,9,17,30,7
17/07/2013,8-16-17-31-48+4,16,8,17,48,31,4
15/07/2013,7-33-34-43-44+9,34,7,43,33,44,9
13/07/2013,10-21-28-31-37+8,31,21,37,10,28,8
10/07/2013,14-24-31-37-39+7,31,37,24,39,14,7
08/07/2013,8-24-25-26-44+5,44,8,24,25,26,5
06/07/2013,12-13-30-35-44+2,13,35,30,44,12,2
03/07/2013,2-7-25-36-39+4,36,2,7,25,39,4
01/07/2013,5-21-31-37-38+6,5,31,21,37,38,6
29/06/2013,8-9-14-23-37+7,23,37,8,14,9,7
26/06/2013,12-16-19-29-39+8,39,16,19,29,12,8
24/06/2013,5-10-19-24-29+1,29,5,24,19,10,1
22/06/2013,16-21-26-35-37+8,21,26,37,16,35,8
19/06/2013,17-19-22-32-43+1,32,22,17,43,19,1
17/06/2013,1-3-17-38-39+1,38,39,3,17,1,1
15/06/2013,4-23-26-32-38+2,32,38,26,4,23,2
12/06/2013,3-20-40-44-46+4,20,40,46,3,44,4
10/06/2013,3-13-15-32-35+1,13,15,3,35,32,1
08/06/2013,17-19-29-32-33+2,19,33,29,32,17,2
05/06/2013,4-23-25-27-41+1,27,41,23,25,4,1
03/06/2013,4-14-25-34-38+9,14,4,38,34,25,9
01/06/2013,6-7-8-21-30+3,21,30,8,7,6,3
29/05/2013,23-34-41-45-48+7,34,41,48,23,45,7
27/05/2013,9-13-15-28-37+2,37,15,9,28,13,2
25/05/2013,7-13-36-40-42+2,42,7,36,13,40,2
22/05/2013,2-3-13-17-34+9,3,34,2,17,13,9
20/05/2013,9-23-25-27-47+3,47,27,25,23,9,3
18/05/2013,4-5-7-17-20+3,4,5,20,7,17,3
15/05/2013,8-11-13-27-32+4,32,27,8,13,11,4
13/05/2013,15-23-29-40-49+5,23,29,40,49,15,5
11/05/2013,3-16-26-45-49+9,26,49,45,3,16,9
08/05/2013,5-13-15-25-43+10,13,5,43,25,15,10
06/05/2013,13-15-23-24-48+7,48,13,15,24,23,7
04/05/2013,6-13-15-40-45+4,6,13,40,45,15,4
01/05/2013,4-7-31-32-41+9,7,41,31,32,4,9
29/04/2013,11-12-21-27-39+9,12,21,39,11,27,9
27/04/2013,9-17-19-26-39+10,17,26,39,19,9,10
24/04/2013,1-5-6-13-48+9,1,48,13,6,5,9
22/04/2013,11-14-16-22-37+1,22,16,11,37,14,1
20/04/2013,3-9-24-28-42+9,28,24,3,42,9,9
17/04/2013,12-16-29-32-38+8,38,16,32,12,29,8
15/04/2013,20-21-26-45-46+3,45,20,21,26,46,3
13/04/2013,22-23-33-41-43+4,23,43,22,41,33,4
10/04/2013,3-9-18-28-45+5,9,18,3,45,28,5
08/04/2013,6-8-19-37-38+2,19,6,38,8,37,2
06/04/2013,1-15-29-33-42+7,15,29,42,1,33,7
03/04/2013,18-36-37-42-45+8,36,18,37,42,45,8
01/04/2013,10-16-27-43-47+2,47,16,10,43,27,2
30/03/2013,9-10-26-30-34+2,26,10,9,30,34,2
27/03/2013,21-24-33-47-49+3,21,47,24,49,33,3
25/03/2013,10-14-25-29-41+4,29,25,14,41,10,4
23/03/2013,9-11-17-24-41+6,17,11,41,9,24,6
20/03/2013,1-5-12-37-49+7,37,5,1,49,12,7
18/03/2013,10-18-20-24-32+9,10,20,18,24,32,9
16/03/2013,5-16-33-38-46+5,16,5,46,33,38,5
13/03/2013,12-13-34-40-41+7,13,12,34,41,40,7
11/03/2013,7-8-16-44-49+6,8,16,44,7,49,6
09/03/2013,4-11-22-40-49+5,49,4,40,11,22,5
06/03/2013,26-28-36-42-44+4,28,36,42,26,44,4
04/03/2013,1-9-30-45-47+10,47,1,45,9,30,10
02/03/2013,5-18-22-30-38+2,18,38,5,22,30,2
27/02/2013,6-21-25-34-40+7,25,40,21,34,6,7
25/02/2013,14-17-18-43-46+2,43,18,17,14,46,2
23/02/2013,30-36-42-45-47+5,47,36,42,30,45,5
20/02/2013,6-7-8-27-42+1,6,8,42,27,7,1
18/02/2013,2-5-13-19-41+5,2,13,19,41,5,5
16/02/2013,4-19-26-27-34+6,19,34,26,27,4,6
13/02/2013,14-19-39-46-48+2,39,48,19,46,14,2
11/02/2013,1-25-36-42-45+7,25,42,1,36,45,7
09/02/2013,2-4-5-23-47+7,23,5,2,47,4,7
06/02/2013,3-7-25-33-40+1,40,3,7,33,25,1
04/02/2013,6-18-30-33-34+2,34,33,18,6,30,2
02/02/2013,6-7-33-34-45+3,45,33,7,6,34,3
30/01/2013,11-31-40-41-48+5,41,31,40,11,48,5
28/01/2013,20-28-29-38-40+9,38,29,20,40,28,9
26/01/2013,2-18-23-34-39+6,18,39,2,23,34,6
23/01/2013,9-11-19-36-49+6,11,49,36,9,19,6
21/01/2013,7-22-32-35-38+6,35,7,32,38,22,6
19/01/2013,9-22-23-42-45+8,22,23,45,42,9,8
16/01/2013,6-16-24-27-46+5,27,6,16,24,46,5
14/01/2013,7-10-30-35-37+6,35,30,10,37,7,6
12/01/2013,6-13-37-40-48+7,13,48,40,6,37,7
09/01/2013,22-26-29-30-33+9,30,33,22,29,26,9
07/01/2013,15-31-32-45-48+5,45,31,15,32,48,5
05/01/2013,6-30-45-46-47+6,30,46,47,6,45,6
02/01/2013,21-22-31-33-37+4,33,21,37,22,31,4
31/12/2012,4-21-36-44-47+3,4,47,21,44,36,3
29/12/2012,7-11-23-37-45+4,45,7,11,37,23,4
26/12/2012,2-3-5-17-31+9,3,17,31,5,2,9
24/12/2012,5-7-12-32-47+6,5,12,32,7,47,6
22/12/2012,1-2-24-34-47+1,47,1,2,34,24,1
19/12/2012,5-10-19-25-49+8,5,10,25,19,49,8
17/12/2012,16-27-29-32-39+5,16,27,39,29,32,5
15/12/2012,11-24-26-33-41+9,26,24,11,33,41,9
12/12/2012,19-20-32-36-37+4,37,19,32,36,20,4
10/12/2012,4-16-20-36-47+8,36,16,4,20,47,8
08/12/2012,22-24-28-45-47+2,22,47,45,24,28,2
05/12/2012,24-27-28-36-45+8,28,24,36,45,27,8
03/12/2012,6-11-16-25-39+6,39,25,16,6,11,6
01/12/2012,12-19-25-44-45+10,19,25,12,45,44,10
28/11/2012,4-11-16-28-34+1,16,34,28,4,11,1
26/11/2012,9-15-35-44-48+6,35,15,48,44,9,6
24/11/2012,5-18-19-21-28+2,18,21,19,5,28,2
21/11/2012,4-6-10-43-46+10,10,43,6,4,46,10
19/11/2012,1-3-6-16-41+1,6,41,16,1,3,1
17/11/2012,6-8-27-33-37+7,8,6,27,37,33,7
14/11/2012,21-29-39-40-46+8,29,40,39,46,21,8
12/11/2012,6-20-25-45-48+7,25,45,20,6,48,7
10/11/2012,3-17-19-43-46+5,19,46,17,3,43,5
07/11/2012,2-16-21-34-40+7,34,16,21,2,40,7
05/11/2012,9-14-27-33-37+7,27,14,37,9,33,7
03/11/2012,9-11-15-22-36+8,15,11,9,22,36,8
31/10/2012,5-16-23-29-41+1,29,23,41,16,5,1
29/10/2012,13-16-19-38-46+7,19,16,46,13,38,7
27/10/2012,2-10-29-41-47+1,29,2,41,47,10,1
24/10/2012,5-17-24-30-40+7,30,24,5,40,17,7
22/10/2012,14-24-25-28-41+5,28,25,24,14,41,5
20/10/2012,11-14-24-34-41+5,34,14,11,24,41,5
17/10/2012,10-13-19-20-32+2,19,10,32,20,13,2
15/10/2012,7-11-23-39-44+8,7,23,11,39,44,8
13/10/2012,1-16-35-41-49+4,41,49,1,35,16,4
10/10/2012,3-16-19-35-37+3,16,35,37,3,19,3
08/10/2012,13-24-27-32-39+2,39,32,24,13,27,2
06/10/2012,1-27-30-39-47+4,27,1,47,30,39,4
03/10/2012,16-24-25-26-44+1,16,44,25,26,24,1
01/10/2012,2-29-34-40-41+6,34,2,40,29,41,6
29/09/2012,7-10-18-21-47+1,21,18,47,10,7,1
26/09/2012,12-29-38-42-46+9,42,29,38,12,46,9
24/09/2012,1-18-21-40-41+6,41,18,40,1,21,6
22/09/2012,17-23-25-37-44+9,17,23,37,44,25,9
19/09/2012,5-27-34-41-49+7,49,5,34,27,41,7
17/09/2012,7-14-16-17-25+7,16,25,14,7,17,7
15/09/2012,15-17-21-37-43+2,17,21,43,37,15,2
12/09/2012,1-12-32-38-49+8,32,1,49,12,38,8
10/09/2012,3-19-25-28-43+9,19,28,43,3,25,9
08/09/2012,9-15-22-34-43+4,9,22,43,34,15,4
05/09/2012,1-8-10-26-37+4,37,8,1,26,10,4
03/09/2012,18-22-27-34-37+3,34,27,22,18,37,3
01/09/2012,5-13-22-25-28+10,28,5,22,25,13,10
29/08/2012,8-11-20-26-29+9,20,29,26,11,8,9
27/08/2012,7-8-18-32-40+5,18,32,40,7,8,5
25/08/2012,2-9-10-13-29+9,9,13,2,29,10,9
22/08/2012,13-14-18-22-33+7,14,13,18,33,22,7
20/08/2012,11-26-27-33-45+2,45,26,33,27,11,2
18/08/2012,2-12-25-26-42+7,25,26,42,12,2,7
15/08/2012,2-13-15-19-24+5,13,24,2,15,19,5
13/08/2012,4-12-16-25-49+4,49,25,12,16,4,4
11/08/2012,1-7-10-44-45+9,7,1,10,45,44,9
08/08/2012,1-11-32-35-42+4,32,35,42,11,1,4
06/08/2012,7-10-12-34-47+7,12,7,10,34,47,7
04/08/2012,25-26-29-34-49+6,29,49,34,26,25,6
01/08/2012,11-17-30-33-45+6,33,45,17,30,11,6
30/07/2012,4-6-13-35-38+3,35,6,38,4,13,3
28/07/2012,4-6-7-29-39+3,29,4,6,39,7,3
25/07/2012,14-16-17-32-36+6,17,16,14,32,36,6
23/07/2012,23-28-31-38-40+3,40,31,38,23,28,3
21/07/2012,1-3-22-40-44+3,22,3,1,44,40,3
18/07/2012,4-25-26-28-32+5,26,25,4,28,32,5
16/07/2012,3-6-19-32-37+2,3,32,6,19,37,2
14/07/2012,5-22-40-41-44+6,22,44,40,5,41,6
11/07/2012,20-21-23-30-36+9,23,20,30,21,36,9
09/07/2012,15-26-38-41-45+3,15,38,41,45,26,3
07/07/2012,1-5-17-30-44+1,5,30,17,1,44,1
04/07/2012,13-17-37-39-40+6,13,40,37,17,39,6
02/07/2012,2-6-7-15-46+5,2,15,7,46,6,5
30/06/2012,1-12-13-42-45+4,13,45,1,42,12,4
27/06/2012,1-5-11-22-41+7,22,41,5,1,11,7
25/06/2012,10-11-13-27-40+7,27,11,40,10,13,7
23/06/2012,6-12-27-41-47+3,41,12,6,47,27,3
20/06/2012,15-33-36-41-47+5,36,33,15,41,47,5
18/06/2012,5-7-16-37-38+3,37,5,7,16,38,3
16/06/2012,1-14-27-31-39+6,14,31,1,39,27,6
13/06/2012,3-8-20-33-48+10,33,48,20,8,3,10
11/06/2012,4-6-16-20-29+1,20,6,16,4,29,1
09/06/2012,13-14-18-20-25+6,13,25,14,18,20,6
06/06/2012,12-13-21-23-24+6,21,23,12,24,13,6
04/06/2012,35-38-40-42-43+4,38,42,35,43,40,4
02/06/2012,9-22-26-34-39+1,26,9,34,39,22,1
30/05/2012,5-9-13-17-30+3,9,30,13,17,5,3
28/05/2012,15-30-38-41-42+3,30,42,38,15,41,3
26/05/2012,27-29-40-41-47+7,27,47,40,41,29,7
23/05/2012,1-3-19-35-49+9,19,1,35,49,3,9
21/05/2012,7-19-23-37-45+10,37,45,23,19,7,10
19/05/2012,11-23-24-42-48+2,11,23,48,24,42,2
16/05/2012,15-21-22-31-49+1,21,49,22,15,31,1
14/05/2012,3-11-22-26-43+6,26,11,3,22,43,6
12/05/2012,6-19-20-22-34+5,6,34,22,20,19,5
09/05/2012,18-26-32-36-41+4,36,26,18,41,32,4
07/05/2012,12-13-21-26-46+10,21,13,26,46,12,10
05/05/2012,8-10-11-21-37+9,21,10,37,8,11,9
02/05/2012,3-26-29-35-38+1,35,26,29,3,38,1
30/04/2012,4-18-22-32-39+4,39,22,32,18,4,4
28/04/2012,2-10-22-37-48+4,48,22,10,2,37,4
25/04/2012,15-20-29-30-44+7,44,15,20,30,29,7
23/04/2012,9-24-33-34-45+6,33,9,34,45,24,6
21/04/2012,3-18-31-41-48+10,41,3,48,31,18,10
18/04/2012,3-5-20-24-34+3,34,5,3,20,24,3
16/04/2012,1-2-13-16-21+2,2,21,13,1,16,2
14/04/2012,1-3-22-40-45+1,1,22,45,40,3,1
11/04/2012,15-19-27-29-49+1,49,27,15,29,19,1
09/04/2012,2-14-26-31-33+10,26,14,31,33,2,10
07/04/2012,19-42-45-46-47+8,46,19,45,42,47,8
04/04/2012,11-27-36-38-40+8,36,40,27,38,11,8
02/04/2012,3-19-23-33-39+2,33,23,3,19,39,2
31/03/2012,1-2-16-25-26+9,16,25,1,26,2,9
28/03/2012,4-15-17-20-45+9,15,20,45,17,4,9
26/03/2012,13-14-29-36-49+6,36,14,49,29,13,6
24/03/2012,8-11-13-18-48+8,48,8,18,13,11,8
21/03/2012,8-14-37-43-48+5,8,14,43,37,48,5
19/03/2012,4-10-11-15-28+4,10,28,4,11,15,4
17/03/2012,13-14-23-32-49+1,32,14,49,23,13,1
14/03/2012,7-13-31-36-43+9,13,7,31,36,43,9
12/03/2012,14-16-25-46-48+10,48,25,16,46,14,10
10/03/2012,2-4-37-40-44+5,2,40,4,44,37,5
07/03/2012,6-16-22-31-39+7,6,39,31,22,16,7
05/03/2012,17-28-30-31-34+3,31,30,28,34,17,3
03/03/2012,2-3-24-27-39+8,2,24,3,39,27,8
29/02/2012,11-14-17-27-35+4,14,27,11,17,35,4
27/02/2012,8-23-33-41-45+1,45,41,33,8,23,1
25/02/2012,4-7-8-19-27+1,8,7,19,4,27,1
22/02/2012,11-31-33-39-43+10,43,33,39,11,31,10
20/02/2012,3-9-31-34-35+5,34,31,9,3,35,5
18/02/2012,5-17-47-48-49+6,49,48,5,17,47,6
15/02/2012,10-11-22-31-36+1,11,36,10,22,31,1
13/02/2012,9-22-23-24-36+5,23,9,22,24,36,5
11/02/2012,11-12-32-36-46+6,11,12,46,32,36,6
08/02/2012,12-15-19-27-37+3,27,19,12,37,15,3
06/02/2012,13-15-24-29-49+3,15,49,24,13,29,3
04/02/2012,9-10-17-32-38+3,38,32,10,17,9,3
01/02/2012,2-5-16-43-49+7,16,5,49,43,2,7
30/01/2012,1-22-32-35-40+8,22,40,1,35,32,8
28/01/2012,12-15-18-23-47+6,23,12,47,15,18,6
25/01/2012,2-8-23-30-48+5,2,23,8,30,48,5
23/01/2012,20-25-39-44-48+6,39,44,48,20,25,6
21/01/2012,1-17-23-31-36+4,36,23,1,31,17,4
18/01/2012,9-13-21-33-42+4,21,9,33,13,42,4
16/01/2012,29-36-38-39-47+8,39,36,29,47,38,8
14/01/2012,1-19-29-38-49+8,1,38,19,49,29,8
11/01/2012,7-9-23-36-44+7,9,7,44,36,23,7
09/01/2012,15-25-26-32-34+4,34,15,26,25,32,4
07/01/2012,1-6-8-10-12+8,1,6,12,10,8,8
04/01/2012,2-10-23-34-43+5,10,23,2,43,34,5
02/01/2012,3-16-24-30-36+9,3,36,30,16,24,9
31/12/2011,2-17-28-32-35+2,32,35,17,28,2,2
28/12/2011,16-31-36-39-41+5,39,41,16,31,36,5
26/12/2011,23-28-36-42-43+4,36,43,42,23,28,4
24/12/2011,7-10-11-12-28+8,7,10,28,11,12,8
21/12/2011,27-33-37-42-45+2,27,42,33,45,37,2
19/12/2011,13-23-26-35-42+5,42,23,13,35,26,5
17/12/2011,9-34-37-38-41+5,41,9,37,38,34,5
14/12/2011,14-21-33-42-48+1,42,14,21,33,48,1
12/12/2011,1-16-25-29-48+1,48,29,1,25,16,1
10/12/2011,14-26-28-30-43+8,14,43,26,30,28,8
07/12/2011,8-31-32-35-48+1,32,35,31,48,8,1
05/12/2011,30-36-38-43-47+5,43,47,38,36,30,5
03/12/2011,6-26-31-34-49+1,31,6,49,34,26,1
30/11/2011,2-4-29-42-49+2,29,2,42,49,4,2
28/11/2011,1-2-11-15-24+9,11,24,1,15,2,9
26/11/2011,3-16-31-39-47+1,47,31,16,3,39,1
23/11/2011,6-10-16-21-39+5,39,16,6,10,21,5
21/11/2011,18-31-33-46-49+1,46,33,31,49,18,1
19/11/2011,22-33-34-37-45+5,45,37,22,33,34,5
16/11/2011,12-17-27-37-41+10,37,41,27,17,12,10
14/11/2011,3-18-22-25-43+7,25,43,18,22,3,7
12/11/2011,12-13-33-44-48+7,44,48,13,33,12,7
09/11/2011,8-12-17-23-37+2,17,8,23,12,37,2
07/11/2011,2-11-18-30-47+5,18,47,11,2,30,5
05/11/2011,2-13-20-32-38+10,38,2,13,32,20,10
02/11/2011,2-35-38-42-44+9,2,38,44,35,42,9
31/10/2011,13-21-24-37-47+7,24,13,47,37,21,7
29/10/2011,12-17-38-42-46+8,12,17,46,42,38,8
26/10/2011,2-3-6-20-35+1,35,6,2,3,20,1
24/10/2011,5-15-17-18-31+7,15,18,17,5,31,7
22/10/2011,6-29-32-44-45+7,45,44,32,29,6,7
19/10/2011,3-23-35-38-44+8,38,35,23,3,44,8
17/10/2011,4-13-14-18-48+10,14,13,18,4,48,10
15/10/2011,5-13-27-37-39+3,13,37,27,5,39,3
12/10/2011,9-12-20-25-30+5,12,9,20,30,25,5
10/10/2011,3-15-16-45-47+7,15,47,16,45,3,7
08/10/2011,21-22-30-31-44+7,31,44,21,30,22,7
05/10/2011,2-7-20-27-42+5,20,2,7,42,27,5
03/10/2011,4-12-27-28-40+1,40,28,27,12,4,1
01/10/2011,14-15-25-32-38+3,25,38,14,32,15,3
28/09/2011,3-8-16-36-42+3,16,42,36,3,8,3
26/09/2011,4-11-33-44-49+9,11,44,33,4,49,9
24/09/2011,4-33-36-40-41+6,36,4,41,33,40,6
21/09/2011,16-19-20-40-46+4,40,20,46,19,16,4
19/09/2011,1-13-27-35-48+7,13,1,27,48,35,7
17/09/2011,1-2-15-23-40+4,15,40,1,23,2,4
14/09/2011,5-11-14-16-42+3,14,42,5,16,11,3
12/09/2011,13-18-30-32-45+2,13,45,18,32,30,2
10/09/2011,1-10-15-24-28+5,15,1,28,24,10,5
07/09/2011,3-12-13-40-41+7,13,40,41,3,12,7
05/09/2011,7-10-17-22-23+5,7,17,22,10,23,5
03/09/2011,7-13-41-42-47+5,42,41,7,13,47,5
31/08/2011,5-7-9-39-42+3,7,42,39,9,5,3
29/08/2011,3-10-12-30-46+2,46,30,12,3,10,2
27/08/2011,13-19-21-27-45+2,27,21,19,13,45,2
24/08/2011,3-4-17-36-47+4,3,36,47,4,17,4
22/08/2011,17-36-38-40-44+1,40,36,38,44,17,1
20/08/2011,21-22-31-40-49+4,21,40,49,31,22,4
17/08/2011,3-8-29-45-49+9,8,49,29,45,3,9
15/08/2011,1-3-4-8-23+8,23,3,8,4,1,8
13/08/2011,3-4-5-13-41+9,3,13,4,41,5,9
10/08/2011,4-27-28-29-38+2,28,4,27,29,38,2
08/08/2011,1-12-18-26-30+9,18,12,1,26,30,9
06/08/2011,4-13-15-17-39+4,17,13,15,4,39,4
03/08/2011,4-5-17-19-20+10,20,4,19,17,5,10
01/08/2011,10-25-32-37-43+3,32,37,43,10,25,3
30/07/2011,8-12-20-41-46+1,8,41,20,46,12,1
27/07/2011,4-5-6-7-11+10,6,11,7,5,4,10
25/07/2011,3-11-22-38-41+7,38,22,3,11,41,7
23/07/2011,13-18-32-43-46+5,43,32,18,13,46,5
20/07/2011,6-18-23-26-45+6,26,45,18,23,6,6
18/07/2011,5-19-26-38-47+7,19,5,38,47,26,7
16/07/2011,18-27-35-37-42+3,27,35,42,18,37,3
13/07/2011,4-12-16-41-46+6,4,46,41,12,16,6
11/07/2011,7-23-43-47-48+9,7,43,23,48,47,9
09/07/2011,4-15-31-44-45+6,15,4,31,45,44,6
06/07/2011,3-9-10-24-33+6,9,33,10,24,3,6
04/07/2011,14-25-31-37-46+4,14,46,31,25,37,4
02/07/2011,1-7-11-26-49+5,49,11,26,1,7,5
29/06/2011,1-11-18-37-38+4,38,11,37,1,18,4
27/06/2011,5-12-14-20-43+3,43,5,14,20,12,3
25/06/2011,6-10-17-39-43+3,39,43,10,17,6,3
22/06/2011,21-22-26-28-33+5,33,21,26,28,22,5
20/06/2011,2-8-23-27-36+9,27,2,23,8,36,9
18/06/2011,9-12-33-43-46+10,9,12,43,46,33,10
15/06/2011,9-36-37-41-47+8,47,41,9,37,36,8
